rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
84,St. John's,BE,21-13,107.40065631410081,95,99.49429346195745,102,0.7066893787574287,84,21,13,8,10,8-10,0.6278828679361519,0.42822818411575525,0.7576631067019896,0.6278828679361519,0.42822818411575525,0.7576631067019896,0.7642128669240175,0.8357615618610222,106.13251642673029,100.73837867452892,106.13251642673029,100.73837867452892,109.84905654661286,99.56912574716416,114.53153116080568,97.3757081328303,0.8660114736127351,7,0.07333588854990003,1350.0,1378.0,1292.8500000000001,1.0442046641141662,1.0658622423328306,0,0.4444444444444444,-1.181512571727708,65,35,72.34596836532108
85,Yale,Ivy,22-8,110.46075875771058,50,102.46845973620358,152,0.7034353758638299,85,22,8,10,4,10-4,0.48555526330266124,0.4352120393860475,0.5015306999131088,0.48555526330266124,0.4352120393860475,0.5015306999131088,0.8432913906868433,0.8232402155122862,102.78318741128518,102.1074333527092,102.78318741128518,102.1074333527092,109.74329714184043,101.35755830055635,102.11466895922315,95.72578457747744,0.677651520419688,3,0.06499614938078357,1080.0,983.0,996.4375,1.083861255723515,0.9865144577557549,0,0.7142857142857143,-0.9120630844976538,62,51,72.17407194575105
86,SMU,Amer,15-17,112.2474137778207,35,104.18270314610903,182,0.7021239987328631,86,15,17,6,12,6-12,0.611479626076895,0.43482233683898963,0.7117571623621183,0.611479626076895,0.43482233683898963,0.7117571623621183,0.760800082604826,0.8970586995541323,105.22232348064657,100.0800266711219,105.22232348064657,100.0800266711219,110.74071922728734,104.659711799688,117.5456062970299,113.35308213093573,0.6029247375374563,10,-0.07937106250319248,1242.0,1291.0,1191.2624999999998,1.0425913684011712,1.0837242001657907,0,0.3333333333333333,-6.447046462753266,142,323,66.36215732306093
87,Notre Dame,ACC,14-19,107.29137357372251,98,99.75089581029944,105,0.6980502480040749,87,14,19,3,15,3-15,0.66168364733434,0.4483935941151601,0.8046457303074659,0.66168364733434,0.4483935941151601,0.8046457303074659,0.6848137321991794,0.8501506626194791,107.56515667086322,98.97760206520583,107.56515667086322,98.97760206520583,106.07752723064071,99.57054039205819,121.77316615029159,112.36517513110401,0.7159923985370596,14,-0.05572109552101434,1129.0,1258.0,1166.45,0.9678940374641004,1.078486004543701,0,0.16666666666666666,-5.654017730437758,132,286,66.62575203922535
88,Davidson,A10,24-10,107.34692907514636,96,99.83128811673322,106,0.6973518460253841,88,24,10,14,4,14-4,0.5358011064487647,0.5190609355655013,0.5318612493140518,0.5358011064487647,0.5190609355655013,0.5318612493140518,0.8300755662805469,0.786503335043209,104.54611074896191,101.87159875489013,104.54611074896191,101.87159875489013,108.36112520628119,98.31330574407369,135.84245798369057,124.93517608562797,0.7236339198396589,3,0.07926173799667191,1236.0,1112.0,1148.9625,1.075753125101994,0.9678296724218588,0,0.7777777777777778,-0.8727467629303234,61,27,66.11482889869059
89,San Diego,WCC,21-15,104.38305011701956,156,97.39475533063043,66,0.6893092281303973,89,21,15,7,9,7-9,0.5647144583331639,0.48957700601290544,0.624343697410281,0.5647144583331639,0.48957700601290544,0.624343697410281,0.7793848622510537,0.828150093761736,105.40089640329073,101.0298862657111,105.40089640329073,101.0298862657111,101.96219353697839,99.50943254380715,105.42373213259012,100.18887964635319,0.6423782824957235,9,0.009971097177824073,1096.0,1140.0,1097.8374999999999,0.9983262550240816,1.0384050462841725,0,0.4375,-3.7205216898761226,100,152,68.16515429877147
90,BYU,WCC,19-13,110.03778624053267,58,102.77439836561867,160,0.6868227009676681,90,19,13,11,5,11-5,0.5670415864122851,0.5082381090594558,0.6145281188232933,0.5670415864122851,0.5082381090594558,0.6145281188232933,0.7734903847287729,0.8070457533946682,105.26057937943389,101.58446365608293,105.26057937943389,101.58446365608293,112.84405541729916,102.81338835864472,124.29883923268574,118.62927022433844,0.6310868333946295,7,0.02796787787391697,1202.0,1174.0,1102.5124999999998,1.0902370721420394,1.0648405346878156,0,0.6875,-3.1438735836109934,89,110,72.654925828036
91,Utah,P12,17-14,113.93969759323005,23,106.44635190009512,239,0.6861808864043499,91,17,14,11,7,11-7,0.617694986098284,0.5087264313944705,0.6763950836576496,0.617694986098284,0.5087264313944705,0.6763950836576496,0.7789629956538808,0.8008775556060663,104.96145657360576,100.26417013279716,104.96145657360576,100.26417013279716,115.14702806875873,104.71803535008537,122.85162695043044,116.57654857850466,0.6463277246840409,7,0.0126995376705894,1407.0,1370.0,1254.05,1.1219648339380408,1.0924604282125912,0,0.6111111111111112,-4.210679132156147,109,145,67.62220337599626
92,Georgia Southern,SB,21-12,107.25402836661044,101,100.34407026025299,112,0.6826211932140981,92,21,12,12,6,12-6,0.5012045779966409,0.5144294767955316,0.4852591362940369,0.5012045779966409,0.5144294767955316,0.4852591362940369,0.858330013680275,0.8220831313341131,104.71568683033448,103.20800476279226,104.71568683033448,103.20800476279226,107.57914196051402,100.6317454987518,124.74546806250203,111.45402320470355,0.7850981535824502,2,-0.009851450971291698,1453.0,1340.0,1328.7750000000003,1.0934883633421757,1.0084476303362118,0,0.6666666666666666,-4.86312849786888,118,197,74.80728655060163
93,UCLA,P12,17-16,108.22364989055615,76,101.25932582832857,131,0.6824217794397724,93,17,16,9,9,9-9,0.645871314555182,0.6083292912592897,0.6679022828895242,0.645871314555182,0.6083292912592897,0.6679022828895242,0.767397084027915,0.7564048441174896,107.29808310492895,100.56974152390933,107.29808310492895,100.56974152390933,109.14283844224441,103.39330720523355,121.15623734917264,113.7706703821007,0.6733345988164509,7,-0.007463284047598107,1435.0,1456.0,1353.1000000000001,1.0605276771857215,1.0760475944128296,0,0.5,-5.235096514767737,124,190,74.00744852557433
94,South Dakota St.,Sum,24-9,111.32776539126212,41,104.17301539549726,181,0.6821985654970302,94,24,9,14,2,14-2,0.38624372877403723,0.39723662825275413,0.35103132897993294,0.38624372877403723,0.39723662825275413,0.35103132897993294,0.8913446593624275,0.880205144436361,102.11012308010743,106.33599045832779,102.11012308010743,106.33599045832779,111.79104197086514,103.37050748875386,110.89323675213132,101.30356333631805,0.7388756074859869,3,-0.008633051182137863,1369.0,1187.0,1164.275,1.1758390414635718,1.0195185845268513,0,0.875,-3.4456208698675956,95,194,72.420127111547
95,Arizona,P12,17-15,104.02648208037584,159,97.40095438360983,67,0.680660569216098,95,17,15,8,10,8-10,0.6361150378049839,0.5807229242773342,0.6716617722222257,0.6361150378049839,0.5807229242773342,0.6716617722222257,0.757672823749403,0.7449146843066998,107.1239481844754,100.80513762918977,107.1239481844754,100.80513762918977,104.56039825409691,99.8313955279299,127.04895943396646,116.68586418484796,0.7268108488241859,7,0.0180953858521814,1242.0,1275.0,1223.7749999999999,1.0148924434638722,1.0418581847153277,0,0.4444444444444444,-4.192184226917124,108,134,68.25102767246773
96,Connecticut,Amer,16-17,107.8281263184677,87,100.99874781954881,124,0.6797122642529672,96,16,17,6,12,6-12,0.6060466988532246,0.4278069539901639,0.7120151082105283,0.6060466988532246,0.4278069539901639,0.7120151082105283,0.7512180634659469,0.8493891646956725,105.27159116818837,100.21302519691547,105.27159116818837,100.21302519691547,108.38934210683178,101.22589386053231,117.08695080110951,114.68757505415032,0.559247603496154,13,-0.038771950573738834,1254.0,1269.0,1211.9,1.0347388398382704,1.0471160986880106,0,0.3333333333333333,-5.744672687144351,136,260,70.36512457326836
97,South Florida,Amer,24-14,101.75759574671443,201,95.3839112466224,42,0.6778395438086848,97,24,14,8,10,8-10,0.5340277485758322,0.2960225164258797,0.6854008827644101,0.5340277485758322,0.2960225164258797,0.6854008827644101,0.816789819884287,0.9478869035286205,104.83358374596914,102.68567767658551,104.83358374596914,102.68567767658551,103.64694716065226,95.8045698583523,112.27630058266695,107.78740528190879,0.6151997943573592,6,0.022658882070997644,1245.0,1238.0,1248.8874999999998,0.9968872296343747,0.9912822411946633,0,0.4444444444444444,-4.472243582197602,115,127,68.59446703413576
98,Penn,Ivy,19-12,103.58346819543283,166,97.14504201340037,64,0.676555061120443,98,19,12,7,7,7-7,0.5025855288087405,0.49080979013097503,0.5053145243289093,0.5025855288087405,0.49080979013097503,0.5053145243289093,0.8526223309700696,0.8359081885215767,102.85767858638444,102.17617470049836,102.85767858638444,102.17617470049836,101.48408212946818,96.8658309132503,96.89522105452579,92.65939424085481,0.6257550224847448,3,-0.022686690483950334,966.0,950.0,975.0625,0.9907057239920518,0.9742965194538812,0,0.5,-5.069401195077743,122,225,68.6087099514388
99,Oregon St.,P12,18-13,110.50682873303663,47,103.66492180422271,169,0.6759027423703499,99,18,13,10,8,10-8,0.6034070651044795,0.4767455427643735,0.6792374060798902,0.6034070651044795,0.4767455427643735,0.6792374060798902,0.8007158422216515,0.8756418933939553,104.62428786270338,100.63090209085549,104.62428786270338,100.63090209085549,112.83658863581181,105.12447121068239,118.11595900150687,99.98706251770429,0.8717140276349666,4,0.03308393458771208,1338.0,1313.0,1223.2249999999997,1.0938298350671385,1.0733920578797853,0,0.5555555555555556,-3.907135150794879,103,106,67.18448149046162
100,UNC Greensboro,SC,29-7,104.41750243425876,155,98.08833543915783,79,0.6724047971075772,100,29,7,15,3,15-3,0.4699502312444151,0.3642344602460152,0.4914365760978528,0.4699502312444151,0.3642344602460152,0.4914365760978528,0.8366368308106487,0.845745319597132,105.08171209197616,104.4886965926645,105.08171209197616,104.4886965926645,103.61857008296391,97.66629614576583,106.46639970349952,105.08440902815491,0.5374928508039849,6,0.15689111266693478,1352.0,1256.0,1268.05,1.0662040140373015,0.9904972201411617,0,0.8333333333333334,1.8820578132532981,36,1,68.98865408692289
101,Northern Kentucky,Horz,26-9,107.82923945639018,86,101.31253287221443,133,0.6719230104229557,101,26,9,13,5,13-5,0.42696090192063557,0.38977553663573494,0.41501645153263467,0.42696090192063557,0.38977553663573494,0.41501645153263467,0.8678688126704053,0.8544783930902368,103.46372771925499,104.9765929330889,103.46372771925499,104.9765929330889,110.51416093277342,102.83209832029054,100.01362906216872,97.85471058663184,0.5624128463762761,3,0.04839133703863918,1436.0,1274.0,1248.9375000000005,1.1497773107141065,1.0200670569984482,0,0.7222222222222222,-2.228944217742331,73,75,69.29630003575717
102,Northeastern,CAA,23-11,109.0999515833724,67,102.5339947707643,155,0.6712415046908201,102,23,11,14,4,14-4,0.4919052045655746,0.6571597874846566,0.3556676474869027,0.4919052045655746,0.6571597874846566,0.3556676474869027,0.8426710812474374,0.7426383392328556,105.44478073844608,105.4642581413617,105.44478073844608,105.4642581413617,107.32851916817785,101.52630119471154,115.15028528782793,130.92669199794096,0.18594245907677295,3,0.04349880821480834,1416.0,1248.0,1236.6375,1.145040482760712,1.0091882220941868,0,0.7777777777777778,-2.8305224037944723,83,84,67.49656866434792
103,Wright St.,Horz,21-14,106.33854568319117,121,99.96738605263769,108,0.6705147567599125,103,21,14,13,5,13-5,0.4656927125660907,0.4956675853885457,0.4151703106142434,0.4656927125660907,0.4956675853885457,0.4151703106142434,0.8627486825471046,0.8271787031064185,104.66472194878983,104.58888310700728,104.66472194878983,104.58888310700728,104.9672725249292,98.82887031912409,106.02010885266185,104.87758917598224,0.531110182662835,4,-0.06291556625799977,1340.0,1215.0,1229.7875,1.0896191415183518,0.9879755648841773,0,0.7222222222222222,-6.552165132656292,145,296,66.61533937755179
104,Georgetown,BE,19-14,107.66115312902889,90,101.3303087237047,134,0.6675084242383921,104,19,14,9,9,9-9,0.6394392024866314,0.4642126308371127,0.7619514659141766,0.6394392024866314,0.4642126308371127,0.7619514659141766,0.7734932458435869,0.8630001289784575,106.90038599145288,101.4447535729341,106.90038599145288,101.4447535729341,111.49888519230798,102.2207714842396,113.95175305246741,104.2067710901385,0.7365429817502123,7,0.06644219845347288,1429.0,1451.0,1340.375,1.0661195560943766,1.0825328732630795,0,0.5,-2.4513283256449054,78,47,73.62247576651546
105,St. Bonaventure,A10,18-16,101.06092141069905,221,95.13568801264645,37,0.6670388610517995,105,18,16,12,6,12-6,0.51995636190702,0.4993626466574223,0.5254031025908147,0.51995636190702,0.4993626466574223,0.5254031025908147,0.8515110473393473,0.8300052109689181,102.80440941320634,102.30578804693091,102.80440941320634,102.30578804693091,102.41613270105648,94.18674228460118,101.3716138479309,130.28432987465487,0.052867500196126835,3,-0.0874153829177362,1184.0,1106.0,1171.6125,1.0105730350265127,0.9439981222460498,0,0.6666666666666666,-8.26345270248547,173,330,65.60725314543986
106,Loyola Chicago,MVC,20-14,104.17378960623074,158,98.16590096642472,81,0.6644344490333566,106,20,14,12,6,12-6,0.4695113225925138,0.46407046205827834,0.4546467056187004,0.4695113225925138,0.46407046205827834,0.4546467056187004,0.8780246149637587,0.8724856749015328,101.91390371873663,102.3952261837168,101.91390371873663,102.3952261837168,108.65402776638595,103.06496955566386,125.28079420187504,132.483215039712,0.34460676736978907,3,-0.07770838198193974,1170.0,1100.0,1087.525,1.0758373370727108,1.0114710006666512,0,0.6666666666666666,-7.179938562845523,157,321,64.19765043634388
107,Saint Louis,A10,23-13,101.33253184780409,212,95.65656136178852,44,0.6599108452538162,107,23,13,10,8,10-8,0.5477689092099225,0.4959068566929201,0.5372608570248356,0.5477689092099225,0.4959068566929201,0.5372608570248356,0.8124303158075709,0.8108191860415779,104.38768124747224,101.90410425036862,104.38768124747224,101.90410425036862,102.50506443225373,98.31710914644292,101.52287017648605,95.09835511405818,0.6795670497997789,6,0.05584443109618409,1207.0,1187.0,1198.1250000000002,1.0074074074074073,0.9907146583202919,0,0.5555555555555556,-3.174554504968003,90,60,67.71539371163827
108,Akron,MAC,17-16,98.3850717241875,272,92.91980553402752,20,0.6586426104326808,108,17,16,8,10,8-10,0.5043106191449536,0.35970074213769543,0.5898706344204993,0.5043106191449536,0.35970074213769543,0.5898706344204993,0.8347288793191233,0.8783788674047968,104.40874647653489,103.06481491239579,104.40874647653489,103.06481491239579,96.88793911265454,92.29868746409666,104.56223793352139,101.93699397101317,0.5725877258509652,6,-0.09978970734505099,1170.0,1176.0,1231.4125,0.9501284094484993,0.9550008628302864,0,0.4444444444444444,-8.059135149592814,168,338,67.54628263821805
109,East Tennessee St.,SC,24-10,107.90508243410713,82,101.98223094270358,144,0.6568332951603946,109,24,10,13,5,13-5,0.46164693199029516,0.4011934044437278,0.49313670096980033,0.46164693199029516,0.4011934044437278,0.49313670096980033,0.8465731139027335,0.8574095499043822,104.56803435978307,104.94623245625162,104.56803435978307,104.94623245625162,110.564945568803,102.4155480761371,106.93420419723583,106.23873780408914,0.5187503659152576,6,0.0648380690689796,1433.0,1299.0,1258.7124999999999,1.1384648996494435,1.0320069118245827,0,0.7222222222222222,-1.4984409227420628,68,52,68.54822704106645
110,San Diego St.,MWC,21-13,102.2943634445387,196,96.80945076329309,60,0.6533425480539715,110,21,13,11,7,11-7,0.5209829705866759,0.4624627328263666,0.5249543587717072,0.5209829705866759,0.4624627328263666,0.5249543587717072,0.8174607346730416,0.8332216377066941,104.64742157432596,102.79855051651629,104.64742157432596,102.79855051651629,101.27888777982524,96.09837917666133,97.23122490632886,95.81383731115316,0.5421187198707256,7,0.02747411055025195,1252.0,1201.0,1233.3999999999996,1.0150802659315716,0.9737311496675858,0,0.6111111111111112,-4.160944642866836,107,112,68.04405733033632
111,Hofstra,CAA,27-8,114.73687918595027,19,108.58599162083334,272,0.6533142602104811,111,27,8,15,3,15-3,0.3744345857714714,0.3530592154879698,0.35762452217183277,0.3744345857714714,0.3530592154879698,0.35762452217183277,0.8876906061992711,0.8655548925162992,101.79469469236219,106.26130102704266,101.79469469236219,106.26130102704266,116.49071838170853,108.81733554574225,114.15498239539056,100.71184037589768,0.808590412734645,3,0.05132596187999061,1560.0,1365.0,1265.8749999999998,1.2323491655969194,1.0783055198973044,0,0.8333333333333334,-1.915796603902261,70,70,68.96243225356466
112,Harvard,Ivy,19-12,104.98129910494734,142,99.37333344072519,99,0.6527914103690133,112,19,12,10,4,10-4,0.5432194293051739,0.5127101018623345,0.5086504314813255,0.5432194293051739,0.5127101018623345,0.5086504314813255,0.8069357407037256,0.7811906049539071,104.66451552052658,101.52168557360754,104.66451552052658,101.52168557360754,102.01940694733524,99.01503913225353,109.63705095301326,91.65324762897298,0.8869916736416622,3,0.051966966013612614,1006.0,974.0,996.3499999999998,1.009685351533096,0.9775681236513275,0,0.7142857142857143,-3.553030354291958,98,69,68.38153713275757
113,Tulsa,Amer,18-14,104.74982404505984,148,99.23224337953967,98,0.6507384349235507,113,18,14,8,10,8-10,0.6066990172353163,0.4764925806028995,0.6954356113866401,0.6066990172353163,0.4764925806028995,0.6954356113866401,0.7625492273090819,0.8558229960762749,105.64121568266549,100.7197103200624,105.64121568266549,100.7197103200624,106.27541171760393,99.25456895302015,115.65027386224399,108.04097994895515,0.6862599709078806,10,0.05227103564224411,1291.0,1327.0,1285.4125000000001,1.0043468536364784,1.0323534274017094,0,0.4444444444444444,-3.516380453346476,97,68,70.13972978204049
114,Southern Miss,CUSA,20-13,106.79402734237708,111,101.23721017600275,130,0.6489688284567671,114,21,12,11,7,11-7,0.4411974404172261,0.36788841609689626,0.482542958232675,0.4411974404172261,0.36788841609689626,0.482542958232675,0.8709232418406241,0.8473171025090797,102.32461368219903,102.03327736158306,102.32461368219903,102.03327736158306,108.48307733902949,101.3074882540168,94.8694854778372,82.62983720143696,0.8304063107006397,2,-0.05357166821426207,1294.0,1188.0,1203.5375,1.075163839930206,0.9870901405232493,0,0.6111111111111112,-5.715514422577053,135,283,65.982795437593
115,Bowling Green,MAC,22-12,107.45834490277699,93,101.96039771306235,143,0.6465631931226457,115,22,12,12,6,12-6,0.4984342184998468,0.3444857362085965,0.5807945201589929,0.4984342184998468,0.3444857362085965,0.5807945201589929,0.8461958278467078,0.8912962626948685,104.29982941090162,102.88742332832149,104.29982941090162,102.88742332832149,110.06073352831577,101.60245448177719,111.95237550852941,106.09205583553208,0.6498348896008626,4,0.03335554306590105,1416.0,1341.0,1312.4250000000002,1.0789187953597348,1.0217726727241556,0,0.6666666666666666,-4.259103891070239,110,105,71.53972622107548
116,Pittsburgh,ACC,14-19,103.31686842484967,173,98.19849280700561,82,0.6420591305150503,116,14,19,3,15,3-15,0.642790089365665,0.361557902566889,0.8345311556267923,0.642790089365665,0.361557902566889,0.8345311556267923,0.7110478507063279,0.8962881504877812,107.00026737022267,99.92867324953907,107.00026737022267,99.92867324953907,102.90260782813748,100.95202068712521,115.25076533516705,111.49223446098607,0.5941834431360369,15,-0.02817377576751051,1161.0,1315.0,1217.3,0.9537501026862729,1.0802595908978887,0,0.16666666666666666,-6.295223855792833,140,243,68.6987226878661
117,Georgia St.,SB,24-10,106.38619882271637,120,101.12407150554876,127,0.6418420469056472,117,24,10,13,5,13-5,0.5287513062133864,0.5463186455154065,0.4897105784600692,0.5287513062133864,0.5463186455154065,0.4897105784600692,0.830520748401125,0.7927472758905996,104.56278617509486,102.38826623898456,104.56278617509486,102.38826623898456,106.82922735321381,102.43391879104358,98.5535989675406,104.22349968195692,0.3445062851762453,4,0.12493162894012311,1395.0,1330.0,1289.8125000000002,1.081552551242913,1.0311576295004117,0,0.7222222222222222,-1.3375973439230715,66,2,71.27033867457736
118,Boise St.,MWC,13-20,107.6194023895346,91,102.35395525901777,150,0.6403505481317877,118,13,20,7,11,7-11,0.5025430068777854,0.49123518287447515,0.4930040601518729,0.5025430068777854,0.49123518287447515,0.4930040601518729,0.8340260816255006,0.8221048083675643,103.09955209797391,102.59679051274463,103.09955209797391,102.59679051274463,108.88733552918738,102.79301287161546,134.46360207091973,128.52535712496302,0.6270131354038313,6,-0.19969012053763224,1319.0,1245.0,1209.175,1.090826389893936,1.0296276386792649,0,0.3888888888888889,-11.940839366298688,239,353,66.93399938860549
119,DePaul,BE,19-17,111.65060473332429,39,106.27642400889819,233,0.6381412227200313,119,19,17,7,11,7-11,0.6031070593967851,0.36307792558632684,0.7651542097059674,0.6031070593967851,0.36307792558632684,0.7651542097059674,0.7896342360811598,0.892446169117319,104.69987951473193,101.09130197179495,104.69987951473193,101.09130197179495,113.14438667314317,105.29238292211511,121.39496741374433,106.57585730225362,0.8171584055627175,6,0.012866771942992461,1366.0,1411.0,1266.375,1.0786694304609614,1.114203928536176,0,0.3888888888888889,-5.16739003501781,123,144,70.98115723889782
120,Grand Canyon,WAC,20-14,106.2803202555369,123,101.22561841151838,129,0.6365393093527972,120,20,14,10,6,10-6,0.4843844762590501,0.4884030656100373,0.4340771783197879,0.4843844762590501,0.4884030656100373,0.4340771783197879,0.8436896617334623,0.8178426586529365,102.88802406127114,103.78579845749567,102.88802406127114,103.78579845749567,105.45939631117454,97.85927160626272,114.91145206432788,118.9706480035002,0.40149927430819615,4,-0.01960860338196735,1214.0,1064.0,1125.2,1.0789193032349804,0.945609669392108,0,0.625,-5.636369327920815,130,216,69.27505786721319
121,Drake,MVC,24-10,106.20350060105883,126,101.21299469391684,128,0.6349458528536227,121,24,10,12,6,12-6,0.45049282959767833,0.4511295398530771,0.4578617559150486,0.45049282959767833,0.4511295398530771,0.4578617559150486,0.882056004100851,0.8529543812418108,101.78121924341555,102.41469409831053,101.78121924341555,102.41469409831053,106.51370359398175,102.85318529544165,183.01143643538052,151.41410616845891,0.8984022550697447,2,0.052454233002463435,1294.0,1241.0,1238.3374999999999,1.044949377693884,1.0021500600603632,0,0.6666666666666666,-2.885075386760808,85,66,70.55494756463372
122,Georgia,SEC,11-21,104.95869723370377,143,100.04743804284246,109,0.634392682271338,122,11,21,2,16,2-16,0.7013411397217535,0.5021298461475987,0.8396734395205163,0.7013411397217535,0.5021298461475987,0.8396734395205163,0.6808968682785269,0.8421319894222458,108.63859180053572,98.8606980064625,108.63859180053572,98.8606980064625,104.26374685746327,101.90129766145154,115.44553817068483,108.3621443021866,0.6744059663289446,16,-0.052727483153843346,1165.0,1359.0,1210.3625000000002,0.9625215586239658,1.1228041186008322,0,0.1111111111111111,-7.423684539142278,158,282,70.15978374531268
123,Old Dominion,CUSA,26-9,99.25358407134709,257,94.62799085432748,33,0.6338650708138102,123,26,9,13,5,13-5,0.4742165187129276,0.4288914030172345,0.46569528260076926,0.4742165187129276,0.4288914030172345,0.46569528260076926,0.8670197024540027,0.8709718453139378,102.14677150936133,103.08229149791238,102.14677150936133,103.08229149791238,102.30489920841696,99.40171143049365,112.32635132983205,97.86259697996017,0.8299406523850886,3,0.10863217101524081,1209.0,1161.0,1188.0249999999999,1.017655352370531,0.977252162201974,0,0.7222222222222222,-1.792026587485339,69,9,65.92270053655459
124,Boston College,ACC,14-17,106.20591296323042,125,101.47679607215517,138,0.6280407296595545,124,14,17,5,13,5-13,0.6529853686962661,0.4051510145574182,0.8188152846877557,0.6529853686962661,0.4051510145574182,0.8188152846877557,0.716947230859501,0.9133720439921739,107.11956058331027,99.08110223857578,107.11956058331027,99.08110223857578,107.20149190493849,100.63482666943251,120.05440487210761,109.79604387710873,0.7363699664099443,11,0.002267666076051056,1198.0,1326.0,1221.25,0.9809621289662231,1.0857727737973388,0,0.2777777777777778,-5.369689086189765,125,169,68.75837494199234
125,Loyola Marymount,WCC,22-12,103.06735671820161,178,98.67155485123311,89,0.622750500843475,125,22,12,8,8,8-8,0.47855264465649805,0.3310765403270178,0.5860291044473418,0.47855264465649805,0.3310765403270178,0.5860291044473418,0.8391789611631637,0.9209667810121046,103.62425391471112,102.54966534541998,103.62425391471112,102.54966534541998,103.2478837525887,100.58930817934693,119.42335752288011,117.08713473465076,0.5565565952266729,3,0.043272422882125405,1029.0,1054.0,1018.9625,1.0098507059877082,1.0343854656084008,0,0.5,-3.9709730470025337,105,85,64.03929803887462
126,Western Kentucky,CUSA,20-14,103.90237670992741,161,99.48824796551168,101,0.6222809080501625,126,20,14,11,7,11-7,0.5359074535988066,0.5958119059532012,0.4832262683156395,0.5359074535988066,0.5958119059532012,0.4832262683156395,0.8331372301946302,0.7629606132892293,103.03782039835588,101.38728538163208,103.03782039835588,101.38728538163208,103.17332293681663,99.92551988660445,136.51191330718964,121.1825015571052,0.7973499898781354,6,0.026245546343303672,1280.0,1224.0,1250.75,1.0233859684189486,0.9786128323006196,0,0.6111111111111112,-5.5500142157914825,129,114,69.15863043607531
127,Austin Peay,OVC,22-11,110.33013931043182,56,105.66126418163437,224,0.6218119091217273,127,22,11,13,5,13-5,0.3956680785351672,0.4380109960171374,0.34765412499114123,0.3956680785351672,0.4380109960171374,0.34765412499114123,0.8753824145214621,0.8352271633038788,102.5450544481472,105.80938007267966,102.5450544481472,105.80938007267966,111.16927436420386,105.64311079377094,108.70196760393495,106.0399071177236,0.5708048033665523,4,-0.004826930548616715,1474.0,1333.0,1284.2,1.147796293412241,1.0380003114779628,0,0.7222222222222222,-4.932946482200427,119,182,70.41515899319789
128,Georgia Tech,ACC,14-18,99.91945570504114,245,95.73683453327561,45,0.6205197617067909,128,14,18,6,12,6-12,0.6632598553226903,0.446393416156222,0.8179528173494766,0.6632598553226903,0.446393416156222,0.8179528173494766,0.6759944073993716,0.8349781612260396,107.28895546296481,98.31186739325832,107.28895546296481,98.31186739325832,99.35415555025145,96.01817097871157,101.80023258225226,99.12040102744314,0.5761007414813855,15,0.012421045176126189,1093.0,1248.0,1202.0249999999999,0.9092988914540048,1.0382479565732827,0,0.3333333333333333,-4.785019951219143,117,148,68.45632074061963
129,Utah Valley,WAC,25-10,107.00759143689636,107,102.57007359185855,157,0.619415027153515,129,25,10,12,4,12-4,0.4377662901477287,0.4272256387368183,0.43617365902158134,0.4377662901477287,0.4272256387368183,0.43617365902158134,0.86165379934159,0.8380893621121568,102.78576876292655,104.66335667897445,102.78576876292655,104.66335667897445,109.02540736966657,102.95707810002605,95.40268319070698,102.545294650941,0.3035867554068002,3,0.07773400640127359,1241.0,1103.0,1105.2000000000003,1.1228736880202677,0.9980094100615271,0,0.75,-2.3304008352583785,77,29,69.9248713170273
130,Jacksonville St.,OVC,24-9,103.6397195347345,165,99.45009346550171,100,0.6164587186406799,130,24,9,15,3,15-3,0.3810644275862843,0.4120827230049095,0.34266809834726575,0.3810644275862843,0.4120827230049095,0.34266809834726575,0.881579824919162,0.8406342533276754,101.37426279034906,105.37085708433497,101.37426279034906,105.37085708433497,104.576128301575,99.65322125977669,109.67407252188804,95.82809610060984,0.8252033152746099,3,0.04855280605205048,1424.0,1253.0,1299.6499999999996,1.0956796060477825,0.9641057207709771,0,0.8333333333333334,-3.201074072399555,91,72,69.08252201160823
131,Stanford,P12,15-16,101.40726911251268,209,97.60024656943295,70,0.6082696813279846,131,15,16,8,10,8-10,0.6089478075292595,0.5306633534513508,0.6570555562529016,0.6089478075292595,0.5306633534513508,0.6570555562529016,0.7617967658213931,0.7377967951633121,106.1195908504382,100.98710491002704,106.1195908504382,100.98710491002704,103.4971947111219,97.94879197307964,111.09622260212787,114.53601009802848,0.4132212603985,7,0.00817809036992967,1304.0,1285.0,1276.6375,1.0214332572872096,1.0065504107469818,0,0.4444444444444444,-5.838128911853757,137,158,71.20469745607431
